"ensembl_gene_id","entrezgene","gene_name","description","biotype","baseMean","log2FoldChange","fold_change","pvalue","padj","12475_WT","12409_WT","12408_WT","12406_KO","12403_KO","12401_KO","12329_KO","12287_WT","12281_KO","12280_WT"
"ENSMUSG00000041144",227058,"Dnah7b","dynein, axonemal, heavy chain 7B ","protein_coding",19.9470542807642,0.0668899152524982,1.04745619797601,0.583860283824554,0.885434406644633,7,16,21,29,17,12,32,22,17,27
"ENSMUSG00000020697",16882,"Lig3","ligase III, DNA, ATP-dependent ","protein_coding",359.294750051758,-0.0626347392131746,0.957513850372733,0.583930198303623,0.885434406644633,357,378,339,425,405,250,381,383,283,393
"ENSMUSG00000000131",74204,"Xpo6","exportin 6 ","protein_coding",1886.81212028757,-0.0664475989169251,0.954986603981545,0.583965720297481,0.885434406644633,1845,1704,1782,2066,2190,1633,2092,2219,1134,2203
"ENSMUSG00000017007",19668,"Rbpjl","recombination signal binding protein for immunoglobulin kappa J region-like ","protein_coding",18.1169574152835,-0.0708415817852849,0.952082448207438,0.583990827986981,0.885434406644633,18,22,23,20,22,19,11,12,14,21
"ENSMUSG00000038116",228829,"Phf20","PHD finger protein 20 ","protein_coding",1979.36241583896,-0.0565368464334493,0.961569574974705,0.584130757119753,0.885434406644633,1797,1823,1888,2255,2050,1855,1966,2331,1530,2298
"ENSMUSG00000104063",93704,"Pcdhgb7","protocadherin gamma subfamily B, 7 ","protein_coding",142.203118154133,-0.0651282153880126,0.955860364467745,0.584137113886107,0.885434406644633,115,147,149,149,158,135,154,154,91,170
"ENSMUSG00000023104",19718,"Rfc2","replication factor C (activator 1) 2 ","protein_coding",978.184990506631,0.0528465058196785,1.03730956711981,0.584244060710988,0.885434406644633,1015,977,973,865,841,1076,988,902,1229,915
"ENSMUSG00000034908",214597,"Sidt2","SID1 transmembrane family, member 2 ","protein_coding",1777.27570987721,-0.0654872354551234,0.955622524629063,0.58431280170867,0.885434406644633,1854,1753,1713,2019,2090,1472,1943,1911,1073,1945
"ENSMUSG00000025280",218832,"Polr3a","polymerase (RNA) III (DNA directed) polypeptide A ","protein_coding",534.855686917558,-0.0624543038209381,0.957633612475397,0.584343883068555,0.885434406644633,537,491,514,596,639,452,541,598,367,613
"ENSMUSG00000020413",15574,"Hus1","HUS1 checkpoint clamp component ","protein_coding",381.519709918675,-0.0525138185218397,0.964254702316359,0.584382785206971,0.885434406644633,372,480,376,384,418,385,341,368,337,353
"ENSMUSG00000027420",12075,"Bfsp1","beaded filament structural protein 1, in lens-CP94 ","protein_coding",23.6557206706522,0.0705147728571005,1.05009130338495,0.584403318940586,0.885434406644633,27,31,22,31,26,21,27,9,19,23
"ENSMUSG00000036552",381062,"Ermard","ER membrane associated RNA degradation ","protein_coding",158.569929107419,0.0554506944703629,1.03918369108734,0.584579370855383,0.885434406644633,149,184,146,145,162,167,148,141,190,154
"ENSMUSG00000038370",66425,"Pcp4l1","Purkinje cell protein 4-like 1 ","protein_coding",2884.65909416363,0.0539822398377183,1.03812649070539,0.584609110911266,0.885434406644633,2724,2719,3079,2711,2724,2768,2891,3205,3657,2369
"ENSMUSG00000057396",268670,"Zfp759","zinc finger protein 759 ","protein_coding",158.566872363133,-0.0571890947982199,0.961134943669641,0.584613732178223,0.885434406644633,161,153,165,141,160,169,120,170,185,164
"ENSMUSG00000026174",58184,"Cnot9","CCR4-NOT transcription complex, subunit 9 ","protein_coding",783.458197751993,-0.031790532399829,0.978205490627984,0.584628555158555,0.885434406644633,800,785,743,777,802,785,760,810,747,826
"ENSMUSG00000071540",100504518,"3425401B19Rik","RIKEN cDNA 3425401B19 gene ","protein_coding",11.4292916417754,0.0676600051206512,1.04801546428388,0.584694632252534,0.885434406644633,12,11,15,13,8,13,12,10,15,5
"ENSMUSG00000020227",73914,"Irak3","interleukin-1 receptor-associated kinase 3 ","protein_coding",19.721992977584,-0.0710730469983672,0.951929708866755,0.584752988650475,0.885434406644633,16,25,22,23,19,14,21,26,17,15
"ENSMUSG00000038670",233199,"Mybpc2","myosin binding protein C, fast-type ","protein_coding",11.1928276459518,-0.067672119444906,0.954176381079317,0.584908075645443,0.885434406644633,8,15,11,14,12,9,12,14,5,12
"ENSMUSG00000086697",NA,"4933427G23Rik","RIKEN cDNA 4933427G23 gene ","transcribed_processed_pseudogene",38.5199598397441,0.0702139682044773,1.04987238018005,0.584914715721267,0.885434406644633,38,27,43,44,35,49,46,36,26,42
"ENSMUSG00000026339",70829,"Ccdc93","coiled-coil domain containing 93 ","protein_coding",440.898529907233,-0.0676271452948408,0.954206126756279,0.584951795090087,0.885434406644633,428,446,415,536,529,353,447,529,260,466
"ENSMUSG00000071517",100040233,"Gm10334","predicted gene 10334 ","protein_coding",16.7843989152787,-0.0708028629262692,0.952108000413353,0.584953623543564,0.885434406644633,16,17,16,11,14,16,18,19,22,20
"ENSMUSG00000031701",56445,"Dnaja2","DnaJ heat shock protein family (Hsp40) member A2 ","protein_coding",5638.94780715698,-0.0355691301640907,0.975646800998091,0.584974716251606,0.885434406644633,5608,5740,5734,5369,5156,5742,5294,5976,6263,5508
"ENSMUSG00000051000",229488,"Fam160a1","family with sequence similarity 160, member A1 ","protein_coding",155.545027558616,0.071095290914777,1.05051392882495,0.585034191923759,0.885434406644633,209,131,89,223,137,151,206,187,101,122
"ENSMUSG00000043207",230709,"Zmpste24","zinc metallopeptidase, STE24 ","protein_coding",873.71449366099,-0.0407620666565191,0.972141303052342,0.585076049449064,0.885434406644633,820,979,921,887,952,838,820,851,803,867
"ENSMUSG00000069132",18232,"Nxph2","neurexophilin 2 ","protein_coding",71.5944125334412,-0.0699215929544886,0.952689773061177,0.58507946625483,0.885434406644633,79,64,84,60,55,73,49,70,107,74
"ENSMUSG00000022992",69612,"Kansl2","KAT8 regulatory NSL complex subunit 2 ","protein_coding",993.719948787617,-0.0365512543395925,0.974982849016401,0.585097541079157,0.885434406644633,1020,903,974,1001,997,916,991,1076,997,1063
"ENSMUSG00000024782",56248,"Ak3","adenylate kinase 3 ","protein_coding",2716.44123876234,-0.0524410894418694,0.964303313507967,0.585122046377499,0.885434406644633,2803,3434,2807,2613,2826,2856,2342,2429,2649,2405
"ENSMUSG00000024807",74126,"Syvn1","synovial apoptosis inhibitor 1, synoviolin ","protein_coding",1386.36977822587,-0.0572966348112401,0.961063302325335,0.58513799825782,0.885434406644633,1461,1269,1297,1481,1491,1199,1556,1598,1031,1480
"ENSMUSG00000089844",381287,"A530032D15Rik","RIKEN cDNA A530032D15Rik gene ","protein_coding",23.8973150036601,-0.0710867383183043,0.95192067500167,0.585186258605115,0.885434406644633,25,23,25,21,32,18,28,27,15,26
"ENSMUSG00000043079",104027,"Synpo","synaptopodin ","protein_coding",6194.29558757694,-0.0669773398679725,0.954636008305142,0.585294957658222,0.885434406644633,6384,6067,6160,6910,7428,4994,7003,6895,3558,6543
"ENSMUSG00000031878",234664,"Nae1","NEDD8 activating enzyme E1 subunit 1 ","protein_coding",1050.03451341404,0.0627473079979827,1.04445280806191,0.585434357620893,0.885434406644633,935,1050,1042,900,895,1048,992,1012,1571,1054
"ENSMUSG00000034795",108811,"Ccdc122","coiled-coil domain containing 122 ","protein_coding",63.5751519025207,0.0700089211281104,1.04972317472874,0.585449259282168,0.885434406644633,56,75,61,62,44,79,52,58,94,54
"ENSMUSG00000029455",11669,"Aldh2","aldehyde dehydrogenase 2, mitochondrial ","protein_coding",3886.37813772877,0.0464324257679497,1.03270802753091,0.58555169163303,0.885434406644633,3731,4312,3635,3628,3486,4263,4248,4014,4163,3383
"ENSMUSG00000048939",268878,"Atp13a5","ATPase type 13A5 ","protein_coding",200.794561615868,-0.0630261104766921,0.957254133267155,0.58556088851054,0.885434406644633,214,188,188,237,231,150,204,209,152,235
"ENSMUSG00000023021",71949,"Cers5","ceramide synthase 5 ","protein_coding",948.318941767903,-0.0353802413524504,0.975774548598506,0.58563729179933,0.885434406644633,1049,920,963,920,953,894,901,921,1011,949
"ENSMUSG00000075590",223649,"Nrbp2","nuclear receptor binding protein 2 ","protein_coding",1651.36519051234,0.0582322736196331,1.04118921545074,0.585649201415877,0.885434406644633,1692,1602,1482,1768,2052,1455,1920,1539,1273,1731
"ENSMUSG00000031214",94190,"Ophn1","oligophrenin 1 ","protein_coding",907.168379108048,-0.0355255200289889,0.975676293531635,0.585658989222596,0.885434406644633,890,963,971,952,929,882,869,851,843,923
"ENSMUSG00000055976",71908,"Cldn23","claudin 23 ","protein_coding",23.6294438836737,0.0709190998546017,1.05038564124108,0.585686312841136,0.885434406644633,19,19,23,23,15,25,25,21,36,30
"ENSMUSG00000038646",67148,"Fam103a1","family with sequence similarity 103, member A1 ","protein_coding",1267.30584158203,-0.0477979568959973,0.967411801901439,0.585703597146319,0.885434406644633,1259,1236,1405,1102,1101,1338,1203,1313,1472,1242
"ENSMUSG00000079442",20448,"St6galnac4","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 ","protein_coding",960.868088686771,-0.0515338212344745,0.964909926038764,0.585733972399857,0.885434406644633,992,908,899,1064,988,813,1042,1081,796,1026
"ENSMUSG00000095115",319622,"Itpripl2","inositol 1,4,5-triphosphate receptor interacting protein-like 2 ","protein_coding",189.256552836856,-0.0639917601198606,0.956613621726842,0.585740726645342,0.885434406644633,214,195,203,210,225,161,198,181,121,182
"ENSMUSG00000035868",73229,"Zfp983","zinc finger protein 983 ","protein_coding",122.321309194415,-0.0639918008056537,0.956613594749149,0.585752294356107,0.885434406644633,126,112,128,91,132,104,105,127,161,137
"ENSMUSG00000097028",NA,"Ptgs2os","prostaglandin-endoperoxide synthase 2, opposite strand ","processed_transcript",16.0367618261195,0.069132624288735,1.04908576365763,0.585794456996319,0.885434406644633,15,11,21,25,18,13,20,18,10,11
"ENSMUSG00000027457",241727,"Snph","syntaphilin ","protein_coding",9975.32642986612,-0.0676195749259232,0.954211133851439,0.585849709688807,0.885435062308749,10563,9912,9801,10409,11779,8953,11669,10677,5273,10718
"ENSMUSG00000026035",70225,"Ppil3","peptidylprolyl isomerase (cyclophilin)-like 3 ","protein_coding",352.90432220069,0.0642036734189541,1.04550769002097,0.586021181208704,0.885465196264857,331,348,363,318,288,376,307,330,531,337
"ENSMUSG00000108601",NA,"Gm44645","predicted gene 44645 ","TEC",59.2850397265064,0.0708548515687279,1.05033886491457,0.586031818891558,0.885465196264857,66,38,59,72,76,49,84,70,31,49
"ENSMUSG00000057886",NA,"Cbx3-ps6","chromobox 3, pseudogene 6 ","processed_pseudogene",61.4884572260305,0.0629969851704146,1.04463357986961,0.586034110207486,0.885465196264857,55,66,66,65,55,59,69,53,69,59
"ENSMUSG00000031954",23837,"Cfdp1","craniofacial development protein 1 ","protein_coding",2327.19775992295,0.0557634150460281,1.03940897039887,0.586182446939817,0.885606480494989,2504,2292,2366,1984,2099,2464,2312,2167,3056,2028
"ENSMUSG00000046567",68281,"4930430F08Rik","RIKEN cDNA 4930430F08 gene ","protein_coding",262.299041311664,0.0572273376214732,1.04046420832263,0.586306878405797,0.88563596438121,229,282,264,237,235,289,243,237,341,266
"ENSMUSG00000046240",72927,"Hepacam","hepatocyte cell adhesion molecule ","protein_coding",3442.06060819612,0.0521753224148595,1.03682709298597,0.586311625007942,0.88563596438121,3673,3680,3450,3420,3890,3895,3538,3178,2836,2860
"ENSMUSG00000024066",22436,"Xdh","xanthine dehydrogenase ","protein_coding",105.803774270043,-0.0708267187125791,0.952092256894057,0.586532508475795,0.885773582777844,114,150,110,100,138,85,129,94,50,87
"ENSMUSG00000019878",15500,"Hsf2","heat shock factor 2 ","protein_coding",526.323618174717,-0.0410455335040577,0.9719503113653,0.586627136450967,0.885773582777844,480,567,507,505,485,529,510,550,563,568
"ENSMUSG00000030270",211232,"Cpne9","copine family member IX ","protein_coding",1568.30070391281,-0.0568716215123832,0.961346470177896,0.586691753699605,0.885773582777844,1698,1390,1814,1306,1586,1249,1663,1665,1844,1467
"ENSMUSG00000047109",56173,"Cldn14","claudin 14 ","protein_coding",29.9240823191109,0.0685756358687684,1.04868081609591,0.586710171142797,0.885773582777844,36,34,27,17,32,53,18,21,40,22
"ENSMUSG00000038290",103677,"Smg6","Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans) ","protein_coding",967.98322790297,-0.0683220891888001,0.953746597877088,0.586731030275944,0.885773582777844,1021,854,987,1156,1109,777,1087,1033,529,1127
"ENSMUSG00000002015",27061,"Bcap31","B cell receptor associated protein 31 ","protein_coding",2296.04992450815,0.0583220525691649,1.0412540106985,0.586731770811055,0.885773582777844,2297,2523,2289,2069,2004,2521,2092,1995,3091,2078
"ENSMUSG00000002748",22385,"Baz1b","bromodomain adjacent to zinc finger domain, 1B ","protein_coding",2366.65140605536,-0.0616622764804294,0.958159489543815,0.586862895050285,0.885850948515318,2446,2263,2330,2692,2827,2062,2351,2601,1561,2534
"ENSMUSG00000030884",67003,"Uqcrc2","ubiquinol cytochrome c reductase core protein 2 ","protein_coding",6324.35128134916,0.0624994866478767,1.04427341084503,0.586958080494284,0.885850948515318,5682,6371,6415,5739,5168,7177,5365,5949,9106,6272
"ENSMUSG00000002496",22084,"Tsc2","tuberous sclerosis 2 ","protein_coding",2698.06971957526,-0.066043982626747,0.955253813656437,0.587051632085341,0.885850948515318,2705,2594,2611,3056,3067,2365,3010,2993,1537,3044
"ENSMUSG00000054717",97165,"Hmgb2","high mobility group box 2 ","protein_coding",163.91389259814,0.0706209341963378,1.05016857765127,0.587125197418551,0.885850948515318,172,257,134,143,147,207,153,118,208,101
"ENSMUSG00000089840",NA,"Gm4491","predicted gene 4491 ","protein_coding",16.4946673354128,-0.066556426154316,0.954914568914415,0.587131530723269,0.885850948515318,13,26,10,12,6,20,19,19,20,21
"ENSMUSG00000062995",15893,"Ica1","islet cell autoantigen 1 ","protein_coding",1094.89494843661,-0.0379847265662686,0.974014580125366,0.587175024606827,0.885850948515318,1103,1029,1111,1152,1139,1012,1120,1152,972,1158
"ENSMUSG00000030335",66493,"Mrpl51","mitochondrial ribosomal protein L51 ","protein_coding",1146.38503720107,0.0521692658904876,1.03682274032987,0.587224718948178,0.885850948515318,1188,1211,1187,1048,1029,1249,1112,999,1419,1022
"ENSMUSG00000028522",71148,"Mier1","MEIR1 treanscription regulator ","protein_coding",775.063126474475,-0.0416577101425457,0.971537972626668,0.587225883220667,0.885850948515318,769,812,793,757,770,804,643,762,841,800
"ENSMUSG00000040761",56381,"Spen","SPEN homolog, transcriptional regulator (Drosophila) ","protein_coding",1151.55195886697,-0.0691575220552939,0.953194464145423,0.587276619409486,0.885850948515318,958,1080,1137,1569,1511,765,1206,1398,359,1533
"ENSMUSG00000028857",52174,"Tmem222","transmembrane protein 222 ","protein_coding",2792.03597547163,0.0574404754874111,1.04061793360525,0.587535314352393,0.8859780684425,2817,2826,2768,2288,2449,3196,2687,2546,3692,2651
"ENSMUSG00000006219",74202,"Fblim1","filamin binding LIM protein 1 ","protein_coding",25.8045006795875,-0.0704875647878357,0.952316104467102,0.587600466009399,0.8859780684425,27,33,27,29,35,19,24,30,14,19
"ENSMUSG00000105176",NA,"Gm43668","predicted gene 43668 ","TEC",75.5532216273192,0.0669104789172541,1.04747112815252,0.587656438962623,0.8859780684425,79,68,71,98,100,72,61,77,59,69
"ENSMUSG00000030204",67755,"Ddx47","DEAD (Asp-Glu-Ala-Asp) box polypeptide 47 ","protein_coding",1329.5698852658,0.0482033764012161,1.03397648541135,0.587682163479361,0.8859780684425,1347,1306,1314,1168,1188,1426,1360,1288,1636,1262
"ENSMUSG00000056214",93737,"Pard6g","par-6 family cell polarity regulator gamma ","protein_coding",146.01977169646,0.0519904162616267,1.0366942142981,0.587828392621564,0.8859780684425,148,145,152,160,150,132,142,126,162,143
"ENSMUSG00000083816",NA,"Gm13033","predicted gene 13033 ","processed_pseudogene",31.5276159245869,0.070097138592767,1.04978736483528,0.587866686267847,0.8859780684425,30,33,30,28,28,33,27,26,49,32
"ENSMUSG00000000531",56149,"Grasp","GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein ","protein_coding",1497.55995814043,0.0560829722795332,1.03963922518875,0.587908095963859,0.8859780684425,1378,1664,1471,1640,1659,1324,1794,1236,1251,1558
"ENSMUSG00000052397",22350,"Ezr","ezrin ","protein_coding",3097.90282005963,-0.0565172332155292,0.96158264745453,0.587936991591897,0.8859780684425,3195,3931,3259,3174,3092,3311,2909,3089,2624,2396
"ENSMUSG00000021540",17129,"Smad5","SMAD family member 5 ","protein_coding",799.839248298718,0.051721609426801,1.03650107262726,0.587969426337574,0.8859780684425,732,890,794,876,943,851,756,738,658,762
"ENSMUSG00000029345",54723,"Tfip11","tuftelin interacting protein 11 ","protein_coding",1445.65620799189,-0.041199902688008,0.971846317696991,0.588029377915652,0.8859780684425,1435,1338,1437,1444,1408,1409,1592,1579,1261,1555
"ENSMUSG00000052681",215449,"Rap1b","RAS related protein 1b ","protein_coding",2072.46236880433,0.0631533426789804,1.04474680210348,0.588110604580594,0.8859780684425,2038,2295,1978,1755,1819,2276,1790,1854,3038,1883
"ENSMUSG00000079414",NA,"Gm11110","predicted gene 11110 ","protein_coding",18.6883025859939,0.0690925510346192,1.0490566239605,0.588117692117604,0.8859780684425,19,12,22,15,13,24,16,19,32,15
"ENSMUSG00000020246",67933,"Hcfc2","host cell factor C2 ","protein_coding",835.892050823086,-0.0507542075123754,0.965431491781486,0.588271407159599,0.8859780684425,826,789,804,924,903,669,837,964,760,883
"ENSMUSG00000107667",NA,"C530044C16Rik","RIKEN cDNA C530044C16 gene ","lincRNA",10.3034975567475,0.0620636553831698,1.04395798849343,0.588285079213291,0.8859780684425,11,3,5,10,13,14,6,12,14,16
"ENSMUSG00000058587",50875,"Tmod3","tropomodulin 3 ","protein_coding",939.798456557877,-0.030049884762323,0.979386432284359,0.588303267648755,0.8859780684425,985,965,967,927,931,907,904,919,979,913
